,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4
0.06,,,,,,,,2.047252099647554e+305,4.1419551511198957e+195,,0.08430221630788412,0.12618969240045758,0.13724754496046926,0.148937957887343,0.15058463104059575,0.20612162669066708,0.2796110926362759,3.1676164674872136,2.915819785908319,2.6836632732107693,2.434064448540622,2.167600737378799,1.8890756513023998,1.6218805556105724,1.3682700591223245,1.1435290431873357,0.9673438275097296,1.0239992570229601
0.156,,,,,,,,,,0.08355795206821362,0.1161795699152163,0.12406294204192378,0.1325784416357122,0.14520485733029484,0.15004056235834182,0.1549268915262883,0.1639722998270656,,,,1.486669834427916,1.3484429016444766,1.1959117136365818,1.0535099048945578,0.942418935017567,0.8374661691162346,0.7625084923068817,0.6830549111702825
0.233,,,,3.4372576648089544e+71,2.0632387525282073e+56,9.602551858490253e+169,,,,0.1138122759837823,0.12387768756593111,0.13626995420852872,0.13793693353170705,0.14572198036179929,0.15736562647246244,0.15733221109639817,0.16595992795328335,0.17915991357680963,1.4592098088728918,1.3294543920812627,1.2193868655536175,1.1161516593840566,1.0044229063312295,0.9018382409471898,0.8160460945961654,0.7438482888739505,0.6821416844368893,0.6378888851329836
0.482,,,,,3.280680559978134e+118,,1.015962756317822e+69,,0.1044306020390265,0.1166758726639034,0.12710612220962153,0.13600932349543327,0.13486206495648084,0.14288560680090173,0.14761058160104576,0.14754306756066923,0.16560158264785557,1.0690604651033817,1.0076772108878664,0.9262064670194384,0.8640684993742205,0.7968612962531507,0.7399176707304816,0.6883992645155476,0.6383321982294857,0.5893506357438519,0.5598566237053263,0.5254362093701918
