,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0
0.093,,,0.1934293997706549,0.5043529128292029,0.44441850971630975,0.3781592879021435,0.31501638096113005,0.2733741101156479,0.24917543765170577,0.24291116031180138,0.23771908420965138,0.25963777756348205,0.21322778082033067,,,,,1.981582739264938,1.7976997025219403,1.6294487896536798,1.4474787575376609,1.2884750078914338
0.17,,,,0.21284610399692022,0.16548653934980026,0.18410714288169402,0.17189268998378507,0.17410770188732153,0.1794998144578523,0.18356504104674826,0.19376812186967346,0.1955355333044231,,,,,,1.478818824002062,1.356269373326297,1.2350411411357958,1.135248307916879,1.0254527651255234
0.247,0.413710295600163,0.394291449829416,0.37429151001059074,0.325984295261868,0.30409793589895306,0.27650684049221536,0.2545093817194072,0.2420301143123459,0.23261479597695534,0.22984816207319583,0.22917076712429693,0.2370297513922139,0.20644575874859353,1.6319652176902837,1.5248296694398626,1.426749691388957,1.3324370825315233,1.230909159991966,1.1444352136528053,1.0633641792652182,0.9879140710979615,0.9212003580446686
0.496,,0.30507904070505487,0.29202672706971766,0.27340649510988063,0.26349757358071646,0.24358528238298222,0.24456894897085307,0.2400019535456839,0.23510815935138663,0.22831824485409438,0.23017615037444347,0.22865125672842926,0.213814350947156,,,1.031050757540081,0.9775574962066165,0.9192879675469856,0.86463269097042,0.8235624942310715,0.7782424936977305,0.73629647412893
