,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.25
0.082,,,0.36412464705244885,0.5818961738716336,0.4906174927090508,0.4211387709872003,0.3533222383402537,0.29564866399469936,0.25310214080870036,0.24086242197863864,0.2323247096661869,0.2748975516126517,0.216526468209358,,,,,2.2417478137369264,2.0541119116537776,1.8659497265828626,1.671639342203625,1.488943906423383,1.1059878568454788
0.159,,,,0.23429364838917413,0.17501662677410174,0.17343995876949697,0.1828568847644081,0.17914347024332825,0.1838293232278753,0.1851161046462427,0.19660357070234807,0.18940701561021728,,,,,,1.6141798633503006,1.4846114726947377,1.3527728847307223,1.2423723868587229,1.136627521528165,0.9075680798725768
0.236,0.4249531144844857,0.40438798706639006,0.38330069677494005,0.3445763524724917,0.30606437224358357,0.28375211171135106,0.2653574001545311,0.24805071925581976,0.2319502236272071,0.22538098120008412,0.23158131217882102,0.23101034228266992,0.22423715319344523,1.7399929756271446,1.6363052592984653,1.520724960788407,1.4287835886604472,1.3348805488079012,1.2383339694261728,1.1472257679251736,1.055925521219033,0.9839323703173064,0.8294483887315555
0.485,,0.3146197364016967,0.30438854593333037,0.27682880364108753,0.2649782207879971,0.24500170627539178,0.24553271849376584,0.23787636560477238,0.22904465676798902,0.22475798384453036,0.22985827283589128,0.22710488932821468,0.2059855722748819,,,1.0924551934921012,1.0304267697615201,0.9686647905004081,0.91745431057962,0.8677536307970439,0.8285073026085176,0.7793368641462686,0.6869260879688487
