,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0
0.019,,,,,,0.4166245173140086,0.9235118903479964,0.9437771327902585,0.864423047612652,0.7443511195686568,0.5734610453923382,0.6026649486892292,0.6245674064354495,0.4436307775811853,0.4038878420848743,0.344774463072248,0.3212664506580754,8.004638010028087,7.744908396207556,7.3010056903037714,6.854447287323715,6.476108009861676,6.074620083944416,5.670626077343242,5.291674098192138,4.901326425821533,4.457946074391257,4.0563237445948594,3.6320036107752234,3.2307072730818462,2.787042502956383,2.4075963405705796,2.1207995400361535,1.8712395832135207
0.115,,,,,,,,,0.3844560828406323,0.33381284379069903,0.36368711361325545,0.3742269321279495,0.3145253960794749,0.32486910147191417,0.2929062870891736,0.29460755307263786,0.27917776288131374,0.28404985993581233,0.2899634644256037,0.303605732989598,2.804312115349422,2.6246370425877386,2.4660431297487024,2.351273822654707,2.1527403881591796,2.002240582815616,1.8215781094495898,1.7256164579329878,1.5854679908888665,1.460866802031919,1.3673246178162013,1.267663309983066,1.1807300514872066,1.117022609966622
0.192,0.3433813782509808,0.31334103090672133,0.3039679712572537,0.17611274159967605,0.2839128865115266,0.3033715831517028,0.23350268365355534,0.2935310525903815,0.30342139511574284,0.2837444591198477,0.2717599122527307,0.28384396296967496,0.2749698540420429,0.2743905408090463,0.2647581035835683,0.26646218634820784,0.2645232187089621,0.26812085159655413,2.3650688035230076,2.2553697915130098,2.1182069061216326,2.0172054190939512,1.9002548867588434,1.7510079808885057,1.6605186457247707,1.549927848621716,1.4355966642429294,1.334437920771625,1.2564191010821055,1.1619206035708818,1.1057298458354583,1.038228289239517,0.98479385179264,0.9399230206426438
0.441,,,,,0.3640660937244442,0.30528699998433434,0.3041920711175025,0.2935280132678846,0.314231879209433,0.28118341829081905,0.274505049079423,0.27414409469530093,0.26378564701151236,0.28294374078502116,0.2828926027556927,0.27443650881804166,0.2672357188131684,1.6555477010344137,1.5662190577790955,1.477016287106964,1.414287640417778,1.3363983149468375,1.269103410084905,1.1849188300580684,1.117966355862749,1.0809634594602697,0.9996954821522295,0.9521993710736629,0.921326785221504,0.8712558799283363,0.8396160895287547,0.8082007240495741,0.7799753534314424,0.7521256455688633
