,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8
0.005,0.7239341265301646,0.5336329353982421,0.5528629738505392,0.5151416355170939,0.48808471725524977,0.4862205043176127,0.4950184822389998,,,,,,,,,1044.4459104319162,6371.395618250635,24838.11132340836,75996.11357260936,,,
0.082,0.3254100698225877,0.3249549200954295,0.3319093928014419,0.3325526439906097,0.32960670412946846,0.330120145247469,0.32727910178288994,0.33409270728892754,0.33490568857707287,0.3561783276346875,0.35768450082385,0.3706335026696445,0.3765643307080438,0.3760059676125785,0.38351019072516856,0.4008928611426411,0.42194662288352747,0.43594036417242354,1.4550746630736229,1.3211483705329448,1.2050391599021684,1.1257393240749096
0.255,0.2931491424614431,0.2924571638914113,0.2910985522072903,0.2885526479793096,0.29467854454351633,0.29070518347532043,0.29588124059615345,,,,,,,,,1.2345365221511087,1.146847381848194,1.0693255306126,1.0016602018314926,,,
0.504,0.29172464451285596,0.2881474349452617,0.29184906178731307,0.28653846152301377,0.2932859756157983,0.2905025349406547,0.29166243757942223,0.29135284553725194,0.293202733309895,0.29449629532284655,0.29947159470340434,0.28875976323699554,0.2983943024890669,0.29847354824545597,0.29768543259523217,0.29552850444083373,0.3022057473271514,0.30107441908535815,0.8151032876712934,0.782095716363029,0.7509063585699427,0.7216130928088285
