,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.25,5.5
0.055,,,0.43410279192378587,0.4036443114945605,0.35268070776188304,0.30304974325302064,0.2640881158995988,0.2334941495280129,0.21457666183649096,0.20404869058754332,0.1986356286674898,0.17879688117293563,0.21328094124601785,0.31201506692663467,,,,,-0.17170179667351096,-0.06270115087956746,-0.10651929783500148,,,,4033.2123083901593
0.132,,,,0.29410255142799474,0.27340712542554513,0.25375218687312273,0.24176664807770526,0.23419347327308793,0.22652157309231077,0.23371451286448253,0.2291117187806911,0.23931008005163865,0.2615169493707309,0.2554090623849462,,,,,,,,,,,
0.208,0.3034808155211,0.29324814056439374,0.2832601372749042,0.26403658921727613,0.24492695128289663,0.23382857469300056,0.22420459000152332,0.22166908738152508,0.21506456236562463,0.21605351785042826,0.2126372111047927,0.2133737336789825,0.26664643613176997,0.23736555610354831,,,,,,,,,,,
0.458,,0.243632530180958,0.24443663561322057,0.2333682529911458,0.2322892985925921,0.2253970907003057,0.22344361536192872,0.22268713234678122,0.22034189858859107,0.22251254395209377,0.21826687316314405,0.22466502482578737,0.2449509202592971,0.24555501555336814,,,,,,,,,,,
