,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1
0.019,0.4936205564111468,0.44374102581600366,0.3937416726007808,0.353072240113803,0.3134403041840403,0.274235656808296,0.24394380555785525,0.2335922409757509,0.21813177186836125,0.23091016394453182,0.25551440878221565,0.3157827266565705,0.39925021439118585,0.44369099935383977,0.6032631464393157,0.711759296484161,0.8462660593037097,1.0148513981242413,680.3907315836341,5059716.91339947,1.464242405982906e+17,1.105221338685904e+48,2.2587843211419964e+135,,
0.115,,,0.2647424801391709,0.2548914994786091,0.244913111346434,0.23480699702831975,0.2350029640688643,0.23337783648702454,0.23347673231804336,0.2422615423468811,0.2558944222395915,0.26552393467521346,0.286169550535791,,,,,,,,,,,,4791.132480869778
0.192,0.27372996474063055,0.2634780232154318,0.2554347245090798,0.2540790910059175,0.24616511590895157,0.24527953194205462,0.24575802563053945,,,,,,,,,,,,,,,,,,
0.441,0.2542920578638123,0.25578209299734334,0.25551858875534966,0.2542034572508296,0.2547898817049696,0.2540637603159149,0.2543060272277152,0.2555060303724058,0.25472388657959527,0.2603183344688678,0.26507846224227427,0.279516924132036,0.2766794218517521,0.28679379818986767,0.29746721595800263,0.33220269277371667,0.3359820095921175,0.35863378064172574,,,,,,,
