,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.25
0.156,,,,,,,,,,,0.2229702966853636,0.2114090442976475,0.20048701469693422,0.20303335718018373,0.20097740267520917,0.21155257907276223,0.21015210755476976,0.2168194250953292,0.2319286509307744,,,,,,,,,,,,
0.31,,,,,,,,0.23420957826197494,0.23353218481308835,0.22321073859885063,0.21542387077302624,0.21406536894519795,0.2127099451925009,0.21312401438243622,0.21637410521836253,0.21700933825887075,0.22551014894642518,0.226280666686265,0.2261893061965288,,,,,,,,,,,,
0.559,,,,,,,,,0.22567136869247398,0.22419336041145804,0.22419995513427474,0.22160158749043385,0.22320500692325015,0.22455337951533252,0.22541486106549558,0.22733179054458663,0.2285950121885882,0.23439612482943165,0.23674592431931826,,,,,,,,,,,,
0.06,0.5832582288768019,0.5532166344787042,0.5241837778687966,0.4940886530531017,0.4732268725288303,0.44361902179658286,0.42391535221554927,0.39360967597492136,0.3741310868373827,0.3443536233381923,0.2934761162147427,0.25442346031606583,0.22385651680583968,0.09360936089108003,0.03441255248917606,-0.02359506249987143,,-0.048540562009417754,-0.0895923565835248,-0.13047438674764752,-0.1497779687156277,-0.13996362485803318,-0.16408149058815388,-0.16894750990780033,,-0.10763461100838645,,,,,2999.048487138897
