,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0
0.425,,,,,,,,6.201369029792003e+154,8.233455313002089e+125,,0.14360180405664147,0.16612372489828586,0.17434594116486823,0.19056293473166244,0.19550692143162,0.2079383849396955,0.21740034711413295,0.21846007806642012,,,,1.0018777136722479,0.9446974360656059,0.8878937335009678,0.8444700085008389,0.8000448828296991,0.7630468094087596,0.7296326210681578,0.6982722028068956,0.6660220492246709
0.022,,,,,,,,,,0.08475440380273047,,,0.1753776461552485,0.1821211326700684,0.19571439564286702,0.23369634101869982,0.2531635898795324,0.28651565299343695,,,,4.416969016671256,4.005722871784017,3.6797321736139317,3.2593552844779667,2.83971164336272,2.393821256967237,1.9635490814354235,1.6097008696682347,1.648988965193864
0.099,,,,,,,,,,,0.16314687647642134,0.18467499903509843,0.19293389838739633,0.20344634736763628,0.2124382600639137,0.213456118711152,0.22516836171712146,0.25132867362538436,,,,2.075521809836922,1.9129601466441764,1.752414070761008,1.5681754806414516,1.4212960545437603,1.2719546925830718,1.1511446198256217,1.0508884594703214,0.9735950701016456
0.175,,,,,,,,,1.3034822759693963e+276,,0.154179346843666,0.18354990699339566,0.198171284982774,2.5564022639429353,2.413594915520405,2.276288793462291,2.137691061916278,2.0163872085510346,1.8842117797130389,1.7734931198441304,1.646571234933245,1.5377782770372963,1.4167455100601456,1.3153176357575156,1.2105754761494576,1.1138346331654638,1.0367839487531971,0.951232255520222,0.8849412283318212,0.8370917531386343
