,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8
0.016,0.5221669816163899,0.49499398905013053,0.459062333463631,0.44574217056273135,0.41914642820356096,0.4201206777576505,,,,,,,,,1194.401267254481,218990182.1990602,3.0490698954228237e+27,2.731608681671362e+103,,,
0.093,0.4343282383738937,0.44795886197048707,0.4255159205276243,0.4178979433644777,0.3962868114654416,0.41540138744513166,0.41142261957994275,0.4294130718425877,0.43368199901712284,0.4675103877442732,0.4827395078501881,0.5111507875892619,0.5536093849136411,0.4620795698962947,0.5560454087977206,0.6424992526288786,0.6549619978422875,289.5957005131187,,,
0.266,0.36421585931277073,0.36375577459928493,0.3566961190643421,0.3562348820505238,0.3554612535610676,0.3376218138346275,,,,,,,,,,,,,,,
0.515,0.32547720518771805,0.32931399122210225,0.31591757951694505,0.32878770379140326,0.3228836417699121,0.3221674105693112,0.3183881977224718,0.32710558259590566,0.3236427886853462,0.33025812788908887,0.3229960500289508,0.3199877340243968,0.3433085031778004,0.3321322646445053,0.3436094957878736,0.3524703342561831,0.33963302780461285,,,,
