,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9
0.668,,,,,,,,,,,,,0.2739539220675668,0.27667951130562124,0.2759618291397173,0.2829741917898404,0.28697367053588363,0.2832133630862074,0.2891421333724159,0.2950479312156109,0.3154950121347419,,,,,,,,,,,,1.23483115608099e+211
0.093,,,,,,,,,0.35376839462169063,0.34356192408890357,0.3246702764846116,0.31454966752218166,0.3047276771114988,0.29488695159981965,0.28258731517034585,0.2738639936310629,0.2711610562641372,0.27428530241289006,0.28956822577620545,0.3192666370397854,,,,,,,,,,,,,
0.17,0.43347977408663374,0.41393793765392445,0.4028788160495455,0.38328580182008637,0.36443694879524124,0.3446066947750008,0.333632496438006,0.32260951469472926,0.3129626905050592,0.30360184735133033,0.29388795921724264,0.29445566637103476,0.28465423931712497,0.2761704596189167,0.27229979990231684,0.2656265149219936,0.2699879134535241,0.27318131009629354,,,,,,,,,,,,,,,
0.419,,,,,0.31292799860137593,0.30441063242074273,0.29425323890565297,0.2936669916565013,0.2929775614381131,0.2846933459881187,0.28538068593349336,0.2836206888550666,0.2847260379655175,0.28242782515992376,0.2839978672536436,0.28811289928445344,0.29283882777163195,,,,,482649308300.85114,,,,,,,,,,,
