,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3
0.014,0.7339228538468601,0.6733209568384668,0.603584667630776,0.5530282869727197,0.49377040243097836,0.4338812020357626,0.3828855731838539,,,,,,,,-0.21304865492080885,-0.303737786818593,-0.3937201825115065,-0.45283240802942953,-0.5463973138999423,,,,,,,,
0.09,,,,,,0.2643885868905414,0.2516252234535239,0.23356814029257697,0.21461366257945394,0.2050675102960739,0.20415826033585027,0.19765291575167931,0.20276806153973276,0.21668801046506553,0.25436339140272046,0.31379593389829313,,,,,,,,,,,
0.263,0.28329310143377323,0.27346129262734326,0.26317977802730297,0.25369651677713495,0.2433704731062628,0.2341788162845919,0.23474033656303767,0.22687603402545395,0.22376680370212126,0.22339082973939445,0.228103184736537,0.2220049148105768,0.2285828474008746,0.23514729788142158,0.2685703927729466,0.27852650704956033,0.3289555541796204,0.3450066870187146,,,,,,,,,
0.512,,,,,0.25546080303833235,0.2546227109928996,0.25401828996988873,0.25189575399707653,0.26281341053633395,0.26274912808858963,0.2634074110926758,0.26529130391885314,0.27550483468921994,0.2805339088862519,0.2895245565172505,0.3289783550823643,,7.966510846984674e+92,,,,,,,,,
