,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2
0.033,,,,,,,7.745566655094784e+275,,0.13585916263860048,0.14379454576295794,0.15071585439457028,0.16010338877254315,0.1797252597544754,0.17863100351764552,0.21865447466331353,,3.812347810623579,3.4654278220680403,3.1001786895100416,2.728330624250576,2.3512245220426813,1.9369666498486942,1.5174638399519123,1.1988899986798198,1.2214841162078187,0.9976540497237069
0.11,1.6511339791628383e+174,,4.325710258464254e+105,,3.069691012052142e+220,,,,,,,,,,2.437612342758182,2.2367972690478966,2.0484293677027643,1.8519171451133094,1.6743347795935837,,,,,,,
0.359,1.6100428559417395e+230,2.977739359568611e+46,1.5339026155885584e+36,2.765585168439777e+107,8.05548469611099e+77,,0.08318083257317797,0.11177516996964122,0.12381103167720724,0.13279377674937046,0.13875923851012234,0.14312844608385797,0.15347584276010054,0.15737963360575682,0.16792427061568488,0.17016201511655726,0.17209727647642353,0.20427531266765983,0.9365009139607076,0.867893857911378,0.7925182098155363,0.7273353012273069,0.6692033581043135,0.624708636872393,0.5867436597149105,0.537897717498141
0.608,,,,,2.7006352906392974e+52,,0.09414019498948176,0.11464456765127438,0.12247040560569938,0.1339919159087148,0.14129908559466106,0.14613266026514032,0.15842030156734205,0.15198999915212777,0.1617817738517738,,,0.795134436833577,0.7379415217019101,0.6868491935629037,0.6391066827030422,0.6106700619178003,0.5676656353652609,0.535735819197571,0.5124312416173287,0.48816917545252
