,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9
0.608,,,,,,,,,,,,0.1651984411532835,0.1648012654878263,0.17050484282956016,0.19498309135479222,0.2044523331444065,0.20395606631462962,0.21490276836455682,0.21695204506629606,0.22123696058356632,0.22842190144435923,0.22705323036278965,,,,0.8460426062104066,0.8022133003685386,0.7653104373707093,0.7250425470127669,0.7062208829444949,0.680486298699446,0.6544092789377204,0.6300123579542354
0.033,,,,,,,,,,,4.452198285140425e+171,,,,,0.18519485906271763,0.22714921266852886,0.2538518418224872,0.2664108557772943,0.2895385839032374,4.862944779050325,4.602776185626893,4.322863659726492,3.8812539021486803,3.605163750500362,3.290983125743137,3.0217613101940817,2.7200614327075003,2.393407147976971,2.0721900118464394,1.8054210562938848,1.592437208577401,1.43367004401979
0.11,,,,,,,1.5615559729092302e+257,,,,,,,0.19263770500925714,0.21555155875323223,0.21581261908009325,0.22766182669139118,0.2441761403169353,3.0851049565892024,2.7960670151819205,2.588525419426969,2.486381006730519,2.22379102978671,2.123447853630311,1.9480813529289913,1.8280714230447004,1.6759235224415645,1.5045501477700247,1.3894290693671354,1.2732375953837307,1.169498930750095,1.0777155916206091,1.0181565940131025
0.359,,,,,,,,,,0.19449029258988285,0.014126570309766016,0.16497121231120054,0.20415831465087406,0.2140571611505118,0.21600542164194764,0.2251513044871102,0.22283578498407808,1.6657525081327154,1.5435155159015137,1.5058147553139958,1.3867264911219737,1.283429791696551,1.2084644716989323,1.1525809891363998,1.0894694314637248,1.0215038047578207,0.9640020402724602,0.9069346782830033,0.8540787194865623,0.8070042408045345,0.7803565025810757,0.7437612812552583,0.7046993538638565
