,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.25
0.167,,,,,,,,,,,0.2850985226963042,0.2561861224396192,0.23466667064348395,0.22069273644708856,0.2096166431107243,0.21290162111686997,0.20905621235127458,0.21510359212437333,0.2231260144811524,,,,,,,1.390757315138344,1.2801879481621317,1.1734531465568852,1.0681791299550671,0.9835770462547202,0.8239135249525579
0.321,,,,,,,,0.21287714443834826,0.1932628887341018,0.21514106307688702,0.19480739535588038,0.21493760935172568,0.2057358437389271,0.20532493218028636,0.20214926286480145,0.20845442338512585,0.21246541343006017,0.21627294009762546,0.22025961911777361,,,1.3514793930239615,1.2628738185696764,1.1873045909527797,1.1085738452070526,1.0338403273951482,0.9712059063299682,0.9086205511725672,0.85274187619433,0.8024842021786579,0.6997750861379358
0.57,,,,,,,,,0.15347012121889736,0.16241768798020886,0.17343832574267895,0.17448633585721812,0.1830282772246565,0.19459153398550424,0.19305311197011268,0.20547557985062292,0.20008561437083092,0.207438243445134,0.21326657869267088,,,,,0.9184372381935179,0.8691518670963678,0.8191007012917599,0.7820895295989108,0.7516929626430889,0.723135920375987,0.6918837487998217,0.6212980533767877
0.071,0.8639595512372112,0.7732332509161852,0.7739508498949641,0.7434163166802643,0.6944530475077352,0.6549030060861948,0.6326891236686994,0.5940093429333775,0.5545530258177386,0.5241545329536621,0.44429838398843047,0.3739135949670226,0.3039551666534999,4.4255460605832395,4.189072008739159,3.96511328092104,3.7748283172006323,3.553376095767215,3.353257813337269,3.1547591613874904,2.9620980257639093,2.791663667866687,2.5938623398504417,2.378410424266927,2.19116279604327,1.9925811777208031,1.7816826371400913,1.5829210663726518,1.3881753860045833,1.2220865539215482,0.9663467239014089
