,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.25
0.074,,,0.44360503306928345,0.69161655956563,0.6057074640830923,0.5133376761711244,0.44472524424857296,0.37416105822530094,0.32547800069760585,0.2952500408027343,0.2832507180460371,0.2766206865441932,0.24899712930295873,,,,,2.585666117852988,2.4035650652657594,2.208221643743609,2.010394252205078,1.8203515930341871,1.379608509517311
0.151,,,,,0.20481669809849598,0.18340154162444636,0.18392060785030423,0.1830698990317549,0.18658502617620865,0.19180402360805449,0.20594872492743688,0.2143073032019718,0.2234129757549324,,,,,1.8188634093125162,1.6722234027970484,1.558097217592268,1.445413911735398,1.3242449195853114,1.0780019761126562
0.227,0.4550352647752382,0.445094963266602,0.43396191023510533,0.385422655667422,0.3512430999021685,0.3141227103359445,0.2922914977621724,0.27283799057095115,0.26242124105636483,0.2560739569497729,0.2502958415316342,0.2466374234729981,0.21783796146506884,1.8999130350936253,1.7977916750211271,1.6953070804631027,1.5839324526107434,1.484131040030969,1.3880127983512345,1.2992808567687086,1.210054102997981,1.1290452804226072,0.950924805381587
0.477,,0.3421706495885496,0.3238504342928733,0.30492187321893216,0.2910834340856534,0.2739868591907416,0.2652560793340936,0.258164387315297,0.2536037571308814,0.24921441094310834,0.24682738860252457,0.24363972623323069,0.21471561666208827,,,1.1903955216617963,1.1251141336538522,1.05820529195562,1.005870421835589,0.9597327008189555,0.9094646917360774,0.8618591280286136,0.7699762587906761
