,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0
0.019,0.4635662551468009,0.42395500410211756,0.4245391921797989,0.4122820590159365,,,,,,,,,,,1439.397589913216,20532826.761534896,,,,,
0.096,0.3855689174191254,0.37252138386409145,0.3726239016205144,0.3724049165740593,0.3483163521497977,0.36164243157325987,0.36271909265125396,0.37089534182775674,0.3864793580192768,0.3993833058272167,0.4348130363353372,0.41985215128071635,0.5220821966739984,,0.6400276539775376,,,,,,
0.268,0.33461242674332226,0.32371229190184825,0.3238941189204593,0.32023418938328424,,,,,,,,,,,,,,,,,
0.518,0.2925820001871609,0.2971153117128963,0.29611708807279413,0.2937620288048301,0.28189398773940877,0.2767508673199761,0.2897007353952675,0.2916487029953322,0.2799599363290487,0.28115512947486687,0.32380264143741216,0.3109665061507511,0.30606431896581854,0.3162551496528195,0.30454923665751615,,,,,,
