,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8
0.014,,,,,,0.9140336943554049,0.7833370999249457,0.9537804399814657,,,0.5737973873613844,0.4937723511934543,0.2098562370838087,0.3640558198367735,0.33445064744288316,0.30401912816730997,0.3151645618619801,8.553532731222116,8.046435570052298,7.504949964132978,7.006273395298305,6.480715815048606,5.981982517628471,5.547863956819714,4.989266360356715,4.503736984261089,4.031780375751281,3.5160187290132785,2.9654486588590694,2.47901964143976,2.1024718443052266,2.1163023707760398
0.11,,,,,,,,,0.34367430764744594,0.3444447632184803,0.32402671199430916,0.2749501567577466,0.2923279699081382,0.2856838809948066,0.2763343366905533,0.2812001553832058,0.28588243271921704,0.2938549999226825,0.3012940627143883,0.3086827087543057,2.508565769426506,2.3533858000190633,2.179949131426417,2.021156413400201,1.8507918546520892,1.7130982561395882,1.5778691541602772,1.4487842575570218,1.331559340682462,1.2308653700921868,1.1451731123040774,1.0829932018777997
0.186,0.22636831847291342,0.353518642317492,0.2732619321126557,0.004151143358575764,0.25398908214120336,0.2336371108672815,0.07902263795587679,0.2338083872672145,0.19389486506725587,0.2431819507545774,0.22436443873971598,0.24547300282581622,0.23535920661532475,0.2530991284617197,0.25211660442804257,0.25087170226951844,0.2602538017016777,0.26621224340665217,2.14414251097866,2.0275029333715886,1.8914179036028587,1.7567436165154349,1.6665744672640355,1.5342937071836726,1.4235598141325172,1.3304858338625,1.2388408530291095,1.147419783755996,1.0705752756675033,1.0095248711716645,0.958911374032085,0.9048259894060094
0.436,,,,,0.29330163828041494,0.2847195920194879,0.26482099939996673,0.2640342574244698,0.254193728257726,0.2556043910308112,0.25299637890962046,0.25533852831211723,0.25754422920107034,0.25317188873727536,0.25372355985301925,0.25370511889487557,0.25835045918740696,1.4780650611210941,1.3950589756135177,1.3252343302779057,1.257576438222349,1.1837532834332336,1.1183734218872874,1.0461142119579117,0.9842655659604863,0.9325391203943543,0.8911404577635884,0.8407275963910534,0.796967488713617,0.771748616469641,0.7373922762774172,0.709246146859774
