,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.077,,,,,,0.2932945054754681,0.2748260758439428,0.2621759437540059,0.24258326645897818,0.2330197796158216,0.2263106314042915,0.22135566556649358,0.2264181794437953,0.23784294649034313,0.26032243149515977,0.3224400891394392,0.39166715135377694,,,,,,2707289.137789617,,,,,
0.249,0.30314033806312596,0.2937025198801922,0.2736376330258551,0.2648736802371705,0.25517103695425575,0.2526292246596483,0.24366607272143853,0.23388931447825992,0.23520751601958065,0.23048645247814462,0.23221220032069256,0.2314953449088468,0.2344885384455944,0.23550128226587147,0.2530712122642976,0.2654016840803901,0.29502516480489344,0.3098685815282408,,,,,,,,,,
0.499,,,,,0.25520302029026315,0.2546638671323775,0.2542923720391066,0.2540232730042978,0.25164562993256834,0.24963839901351348,0.25528920254961635,0.25600163249324415,0.25642205949172897,0.2608690308422768,0.2700435013263862,0.2850264072369529,0.29847898040664694,,,,,,,,,,,
