,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8
0.014,0.5442040505097939,0.3935559964894204,0.39534180105394034,0.3714837360600726,0.3338902280725715,0.31493062904315544,0.31476352082896913,,,,,,,,,5.027115818784044,4.421201350041258,3.8007128850264627,3.1379314791024155,,,
0.09,0.27418142522688044,0.28202227035298333,0.27977850424766454,0.29333338433679856,0.29436223973137887,0.29558707529483447,0.2934751425621881,0.29493329835594656,0.30209775953671336,0.3117359379569062,0.3167668291401309,0.34310684822700627,0.3424126421239117,0.35487754065689864,0.34883437100238346,0.4068672155253825,0.4049567686264567,0.4167703639675143,1.4991698284811228,1.3597915475726938,1.2229047994228708,1.119748511305975
0.263,0.282390199471611,0.27615303952760634,0.27462367257536924,0.27421773584800463,0.27504414486862555,0.2742687874414195,0.2768027572136216,,,,,,,,,1.2784951935312776,1.165315475559321,1.0973201609619043,1.0108997319416433,,,
0.512,0.26396744034498615,0.2695620149172527,0.2716922624621911,0.2722185677025042,0.2807476281963844,0.271266278711034,0.2747132432611265,0.2768327426138809,0.2760512248898019,0.27071563933812426,0.28211336040220814,0.27697600079764906,0.27936512736297786,0.28523195429945825,0.27927612355467324,0.2958369197918388,0.2923575414837291,0.2914758121610636,0.8189202153651697,0.7789501235978058,0.7423712307865077,0.7151629330813639
