,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9
0.611,,,,,,,,,,,,0.1741477340331272,0.18330140122961283,0.18307821854097714,0.20164696251126155,0.20372834527754977,0.21549357665373076,0.220806911442569,0.2223865027776307,0.2272865393342892,0.23341345607692524,0.23486082768424435,,,,0.8161569087532241,0.783040739114422,0.7409168070191001,0.7051760023957508,0.6852444383423008,0.6656323261583469,0.6317056822062581,0.6136550811332224
0.036,,,,,,,,,,,,,,0.14014077906526587,0.2537183665730162,0.26155525156810283,0.26025401078283844,0.2747898354040062,0.2859669632118048,0.31295264347808766,4.587451881782679,4.303835764176745,3.9846233044540305,3.6715672540827944,3.391241590322743,3.1112838897575967,2.8225761219095458,2.529058819649147,2.2309176069959147,1.9638151148518366,1.7130518530724834,1.5341089439447255,1.3736999324950119
0.112,,,,,,,,,,0.05653811679900545,0.21333298094331685,0.0638944117344469,0.23503013219275015,0.23432575332215574,0.24353245838737125,0.24167591236256689,0.24869830482197344,0.258214822739562,2.880886040242197,2.674139929529052,2.5529289000661137,2.3863698274890757,2.2142714423195113,2.0447787300337437,1.9046117494252115,1.7515779884992846,1.612307135686219,1.4815696135058714,1.345996091583936,1.2458130582223363,1.150983885289911,1.0666150625544686,0.9995847059850744
0.362,,,,,0.27416871488831956,,,,,0.16286495456762923,0.17333719702423087,0.1853174763455838,0.2026773083111017,0.2131630424001948,0.22056754520297966,0.22165304343342854,0.22751211506594568,1.6260122213700887,1.5429761096356178,1.446502818383083,1.3811216239632813,1.2890419487021914,1.2102656639771407,1.1371601315662845,1.0752921352686484,1.0066862566047043,0.9460607272064607,0.899910426783588,0.8520998966741515,0.8057516882631487,0.7706074497541424,0.7340215725338259,0.7043558560952412
