,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.25
0.077,,,0.29404283472794157,0.2625143799655936,0.22348937252358156,0.1832914508469823,0.16447956581582956,0.1509146297552964,0.13804507769398291,0.07390745423117662,5.388797029054786e+31,,0.26013825527201284,,,,,,,,,,
0.153,,,,0.21463305607518746,0.19478020831142334,0.1861545443156917,0.1819127762396288,0.18090971619134188,0.18707955639272386,0.19159674585887815,0.1874464900787258,0.20613084979131768,,,,,,,,,,,
0.23,0.24230134820228358,0.234009117142103,0.22356989582740666,0.20404300138796175,0.19453486750526996,0.1850327552158535,0.18478969048444982,0.18187688226180626,0.18012283848688493,0.17148227667430804,0.16962731538742395,0.16356289514380662,0.24034068603012218,,,,,,,,,,
0.479,,0.21377642524914342,0.2128065467111773,0.20563030743940672,0.20352214674282493,0.19416287277903208,0.1925911664716729,0.1916207762603388,0.19683938755624988,0.19131733201631518,0.18909665003970513,0.18543460242198587,0.22770878611600165,,,,,,,,,,
