,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0
0.025,0.49392361947412305,0.4740050207642167,0.46169247543470293,0.4472679970308919,,,,,,,,,,,,,,,,,
0.101,,,0.4059766224437244,0.3973831182545294,0.3886724942598822,0.3844183637076858,0.38310263401540123,0.38796948723024505,0.3960500218332039,0.39377848388629044,0.396764328111821,0.45476223606360733,0.4463169981178052,0.40758681048602213,0.5325828475434677,,,,,,
0.274,0.34538981167899657,0.3456048491889463,0.3427271008529244,0.3415669166816701,,,,,,,,,,,,,,,,,
0.523,0.31281147813933535,0.3157885710553346,0.3086447850038126,0.3053893271168537,0.31273921048115416,0.30881559412238957,0.30261701357455656,0.31037182435313004,0.31337581909631335,0.30840787273192216,0.32286454787228075,0.32086456736240115,0.3121258080649074,0.3215101632481408,0.3150146629719923,,,,,,
