,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0
0.025,0.16127612579344697,0.27232013274259864,0.27305555821428085,0.37251630168755456,,,,,,,,,,3.984827408168913,3.536933986895921,3.0164984665238745,,,,,
0.101,,,0.33594961847848837,0.35289918006409493,0.3374387643222639,0.35506759493937395,0.3546609396470525,0.35924903360172794,0.36333623242045715,0.3654052650443632,0.3599521524307167,0.3773764882334676,0.38593845205412375,0.40185981835257356,0.44908888067509656,1.6897999931683465,1.568265187647261,1.4282261202040858,1.318333052065896,1.231615236739481,1.1528060144617827
0.274,0.30681432730799885,0.3062140330217321,0.305871960464264,0.31545773466162574,,,,,,,,,,1.2836536629733708,1.2236745524728594,1.144365675810381,,,,,
0.523,0.29289180944559984,0.2894722135196217,0.30169796091854156,0.29546944416781895,0.29294339255273655,0.30324184089109885,0.2962040629657169,0.2900430681494937,0.2940733205501899,0.2945150709830287,0.2939749055554646,0.28909269890376654,0.2912643920779328,0.2965333258726602,0.29682540073540725,0.8959629206935884,0.8641340950832451,0.8261749330696856,0.7862472519648824,0.759117585765893,0.7350260150928046
